comparison_score,target_path,target_type,target_subject,verdict,reasons,raw_hash_match,canonical_hash_match,body_hash_match,attachment_match_count,simhash_distance,token_jaccard,semantic_cosine
134.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\The Office Professional & Records Management Masterclass (5).eml,eml,The Office Professional & Records Management Masterclass,UNRELATED,,0,0,0,0,16.0,0.16741071428571427,0.7022085271549264
134.94,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Enviro Mining (3).eml,eml,Enviro Mining,UNRELATED,,0,0,0,0,15.0,0.15101289134438306,0.7084256987280749
134.91,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Public Sector Supply Chain Excellence Week Conference.eml,eml,Public Sector Supply Chain Excellence Week Conference,UNRELATED,,0,0,0,0,16.0,0.16013628620102216,0.7089191099138538
134.9,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Exclusive Invitation to Skills Development Legislation & Policy Update Conference 2023.eml,eml,Exclusive Invitation to Skills Development Legislation & Policy Update Conference 2023,UNRELATED,,0,0,0,0,14.0,0.13071895424836602,0.7182556217013966
134.89,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\PUBLIC SECTOR FINANCIAL MANAGEMENT FOR NON-FINANCIAL MANAGERS SEMINAR (1).eml,eml,PUBLIC SECTOR FINANCIAL MANAGEMENT FOR NON-FINANCIAL MANAGERS SEMINAR,UNRELATED,,0,0,0,0,14.0,0.1174934725848564,0.7314337026220559
134.89,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\PUBLIC SECTOR FINANCIAL MANAGEMENT FOR NON-FINANCIAL MANAGERS SEMINAR.eml,eml,PUBLIC SECTOR FINANCIAL MANAGEMENT FOR NON-FINANCIAL MANAGERS SEMINAR,UNRELATED,,0,0,0,0,14.0,0.1174934725848564,0.7314337026220559
134.86,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Enviro Mining (4).eml,eml,Enviro Mining,UNRELATED,,0,0,0,0,15.0,0.15257352941176472,0.706058568090276
134.81,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Effective Communication Skills Training Course.eml,eml,Effective Communication Skills Training Course,UNRELATED,,0,0,0,0,15.0,0.13163972286374134,0.7264460152191897
134.76,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MANAGING AND FOSTERING GENDER DIVERSITY AND EMPLOYMENT EQUITY FOR HUMAN RESOURCES DIRECTORS, MANAGERS IN THE GOVERNMENT SECTOR_.eml",eml,"MANAGING AND FOSTERING GENDER DIVERSITY AND EMPLOYMENT EQUITY FOR HUMAN RESOURCES DIRECTORS, MANAGERS IN THE GOVERNMENT SECTOR.",UNRELATED,,0,0,0,0,12.0,0.12846347607052896,0.6991421336039381
134.73,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\The Office Professional & Records Management Masterclass (1).eml,eml,The Office Professional & Records Management Masterclass,UNRELATED,,0,0,0,0,16.0,0.16481069042316257,0.7024688616921192
134.63,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Protecting SA against illicit mining.eml,eml,Protecting SA against illicit mining,UNRELATED,,0,0,0,0,17.0,0.1479028697571744,0.7283879618603598
134.48,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\5th Annual Pension Conference (1).eml,eml,5th Annual Pension Conference,UNRELATED,,0,0,0,0,12.0,0.1619047619047619,0.6628627554380923
134.46,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\M.I.R.R.O.R Conference (1).eml,eml,M.I.R.R.O.R Conference,UNRELATED,,0,0,0,0,15.0,0.16930022573363432,0.6853454838245477
134.4,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Security Operations Management Forum.eml,eml,Security Operations Management Forum,UNRELATED,,0,0,0,0,13.0,0.13128491620111732,0.7026798203130223
134.35,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Municipal Brief_ Strike Management Training.eml,eml,Municipal Brief: Strike Management Training,UNRELATED,,0,0,0,0,15.0,0.09590973201692525,0.7576033424307111
134.34,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\The Office Professional & Records Management Masterclass (2).eml,eml,The Office Professional & Records Management Masterclass,UNRELATED,,0,0,0,0,16.0,0.16186252771618626,0.7015161252205895
134.29,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Training Courses This August.eml,eml,Training Courses This August,UNRELATED,,0,0,0,0,16.0,0.16853932584269662,0.6943562772287997
134.22,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Reminder to Register_ The Office Professional & Records Management Masterclass (1).eml,eml,Reminder to Register: The Office Professional & Records Management Masterclass,UNRELATED,,0,0,0,0,17.0,0.17002237136465326,0.7021541349160659
134.2,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Current Awareness+ (1).eml,eml,Current Awareness+,UNRELATED,,0,0,0,0,11.0,0.12195121951219512,0.6900432237845481
134.17,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Women Leadership Training Course.eml,eml,Women Leadership Training Course ,UNRELATED,,0,0,0,0,15.0,0.10909090909090909,0.7425834763757527
134.06,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\LEADERSHIP DEVELOPMENT IN MINING AFRICAN NETWORKING FORUM.eml,eml,LEADERSHIP DEVELOPMENT IN MINING AFRICAN NETWORKING FORUM,UNRELATED,,0,0,0,0,12.0,0.14545454545454545,0.67512498671834
134.03,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Reminder to Register_ The Office Professional & Records Management Masterclass.eml,eml,Reminder to Register: The Office Professional & Records Management Masterclass,UNRELATED,,0,0,0,0,17.0,0.16741071428571427,0.7028909160248833
134.03,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\XXV11 ESARBICA BIENNIAL CONFERENCE 14-18 AUGUST 2023 REGISTRATIONS  VIRTUALLY NOW OPEN.eml,eml,XXV11 ESARBICA BIENNIAL CONFERENCE 14-18 AUGUST 2023 REGISTRATIONS  VIRTUALLY NOW OPEN,UNRELATED,,0,0,0,0,14.0,0.114,0.7263223704949971
133.89,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Vitality Health Weight Survey.eml,eml,Vitality Health Weight Survey ,UNRELATED,,0,0,0,0,14.0,0.1421188630490956,0.6967486386661863
133.88,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\2nd Annual Empowering Women in Leadership Symposium 2024 (5).eml,eml,2nd Annual Empowering Women in Leadership Symposium 2024,UNRELATED,,0,0,0,0,14.0,0.13333333333333333,0.7055001356187877
133.85,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Digital Documents, Records and Information Management 29-31 March 2023.eml",eml,"Digital Documents, Records and Information Management 29-31 March 2023",UNRELATED,,0,0,0,0,22.0,0.1876675603217158,0.7308131347406435
133.77,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\HRD and ROI Training.eml,eml,HRD and ROI Training,UNRELATED,,0,0,0,0,19.0,0.1272264631043257,0.7604826628245079
133.76,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Secretary's Day Summit 6-8 September 2023.eml,eml,Secretary's Day Summit 6-8 September 2023,UNRELATED,,0,0,0,0,24.0,0.16584158415841585,0.7717965308462754
133.75,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Enviro Mining (1).eml,eml,Enviro Mining,UNRELATED,,0,0,0,0,16.0,0.15073529411764705,0.7067457450445592
133.75,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Reminder to Register_ The Office Professional & Records Management Masterclass.eml,eml,Final Reminder to Register: The Office Professional & Records Management Masterclass,UNRELATED,,0,0,0,0,17.0,0.16481069042316257,0.7027336325862729
133.73,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA Media Monitoring Summary 23 February 2024.eml,eml,SALGA Media Monitoring Summary 23 February 2024,UNRELATED,,0,0,0,0,14.0,0.09339774557165861,0.7438550924398479
133.71,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Enviro Mining.eml,eml,Enviro Mining,UNRELATED,,0,0,0,0,16.0,0.15045871559633028,0.7065925529134655
133.71,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Upcoming Training Courses This July.eml,eml,Upcoming Training Courses This July,UNRELATED,,0,0,0,0,21.0,0.15606936416184972,0.7510008458221945
133.68,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\2nd Annual Empowering Women in Leadership Symposium 2024 (1).eml,eml,2nd Annual Empowering Women in Leadership Symposium 2024,UNRELATED,,0,0,0,0,15.0,0.12771084337349398,0.7191101812470443
133.68,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\2nd Annual Empowering Women in Leadership Symposium 2024 (3).eml,eml,2nd Annual Empowering Women in Leadership Symposium 2024,UNRELATED,,0,0,0,0,15.0,0.12771084337349398,0.7191101812470443
133.68,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\2nd Annual Empowering Women in Leadership Symposium 2024 (4).eml,eml,2nd Annual Empowering Women in Leadership Symposium 2024,UNRELATED,,0,0,0,0,15.0,0.12771084337349398,0.7191101812470443
133.68,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\2nd Annual Empowering Women in Leadership Symposium 2024.eml,eml,2nd Annual Empowering Women in Leadership Symposium 2024,UNRELATED,,0,0,0,0,15.0,0.12771084337349398,0.7191101812470443
133.67,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Leadership Mastery Thriving in the Digital Era 20-22 September 2023.eml,eml,Leadership Mastery Thriving in the Digital Era 20-22 September 2023,UNRELATED,,0,0,0,0,23.0,0.17166212534059946,0.7550015907145278
133.59,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\High Impact Administrative Professionals 12-14 December 2023.eml,eml,High Impact Administrative Professionals 12-14 December 2023,UNRELATED,,0,0,0,0,18.0,0.1561712846347607,0.7197433122160412
133.46,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Accounts Receivables, Debt Recovery and Credit Policies Management.eml",eml,"Accounts Receivables, Debt Recovery and Credit Policies Management",UNRELATED,,0,0,0,0,16.0,0.15270935960591134,0.7018541937452369
133.45,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Intelligence Transfer Centre.eml,eml,Intelligence Transfer Centre,UNRELATED,,0,0,0,0,19.0,0.17184265010351968,0.7126635404371384
133.42,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\REMINDER TO REGISTER_ Minutes Taking for Board Meetings.eml,eml,REMINDER TO REGISTER: Minutes Taking for Board Meetings,UNRELATED,,0,0,0,0,19.0,0.16009280742459397,0.7240739467343055
133.35,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Minutes Taking for Board Meetings (2).eml,eml,Minutes Taking for Board Meetings,UNRELATED,,0,0,0,0,19.0,0.1597222222222222,0.7238129385436649
133.29,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ service desk (1).eml,eml,FW: service desk,UNRELATED,,0,0,0,0,13.0,0.13785557986870897,0.6850541108478215
133.29,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ service desk.eml,eml,FW: service desk,UNRELATED,,0,0,0,0,13.0,0.13785557986870897,0.6850541108478215
133.24,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Elevate Your Payroll Skills with Our Comprehensive Course!.eml,eml,Elevate Your Payroll Skills with Our Comprehensive Course!,UNRELATED,,0,0,0,0,15.0,0.16136363636363638,0.6810360928958606
133.24,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ RE_ MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS_ CORPORATE SERVICES (1).eml,eml,FW: RE: MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS: CORPORATE SERVICES,UNRELATED,,0,0,0,0,15.0,0.10629067245119306,0.7361364468148037
133.24,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ RE_ MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS_ CORPORATE SERVICES (4).eml,eml,FW: RE: MEETING BETWEEN COGTA (MUNICIPAL ADMINISTRATION) AND THE DIRECTORS: CORPORATE SERVICES,UNRELATED,,0,0,0,0,15.0,0.10629067245119306,0.7361364468148037
133.13,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\2nd Annual Empowering Women in Leadership Symposium 2024 (2).eml,eml,2nd Annual Empowering Women in Leadership Symposium 2024,UNRELATED,,0,0,0,0,15.0,0.1329923273657289,0.7082994201521561
133.1,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA Media Monitoring Summary 28 February 2024.eml,eml,SALGA Media Monitoring Summary 28 February 2024,UNRELATED,,0,0,0,0,13.0,0.08169934640522876,0.7393293923275248
133.1,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Season's greetings from all of us at the NFMW🎄.eml,eml,Season's greetings from all of us at the NFMW🎄,UNRELATED,,0,0,0,0,17.0,0.1259259259259259,0.7350444199010637
133.07,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Africa Secretaries Latest Trends & AI Integration Summit Cape Town 22-24 November 2023.eml,eml,Africa Secretaries Latest Trends & AI Integration Summit Cape Town 22-24 November 2023,UNRELATED,,0,0,0,0,25.0,0.17493472584856398,0.765801653506684
133.03,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Accounts Payable_ From Accounting to Management (2).eml,eml,Accounts Payable: From Accounting to Management,UNRELATED,,0,0,0,0,12.0,0.15165876777251186,0.6586324888101611
133.02,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Accounts Payable_ From Accounting to Management (1).eml,eml,Accounts Payable: From Accounting to Management,UNRELATED,,0,0,0,0,12.0,0.15201900237529692,0.658133823986672
133.0,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FIDIC Claims_ Management of Claims and Resolution of Disputes.eml,eml,FIDIC Claims: Management of Claims and Resolution of Disputes,UNRELATED,,0,0,0,0,15.0,0.16326530612244897,0.6767664087526993
132.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\INVITATION TO  WORKPLACE ERGONOMICS RISK AUDIT MASTERCLASS.eml,eml,INVITATION TO  WORKPLACE ERGONOMICS RISK AUDIT MASTERCLASS,UNRELATED,,0,0,0,0,13.0,0.1419068736141907,0.6777362464399235
132.87,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\IMPSA 38TH ANNUAL INTERNATIONAL CONFERENCE.eml,eml,IMPSA 38TH ANNUAL INTERNATIONAL CONFERENCE,UNRELATED,,0,0,0,0,12.0,0.13359528487229863,0.6750584544141194
132.86,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Accounts Receivables, Debt Recovery and Credit Policies Management (1).eml",eml,"Accounts Receivables, Debt Recovery and Credit Policies Management",UNRELATED,,0,0,0,0,16.0,0.15270935960591134,0.6958910998261892
132.83,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Emotional Intelligence Masterclass 12-14 December 2023.eml,eml,Emotional Intelligence Masterclass 12-14 December 2023,UNRELATED,,0,0,0,0,20.0,0.19020172910662825,0.6980746170233488
132.82,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\STAKEHOLDER MANAGEMENT- SEMINAR.eml,eml,STAKEHOLDER MANAGEMENT- SEMINAR ,UNRELATED,,0,0,0,0,14.0,0.1066350710900474,0.721562032926255
132.81,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Modern Administration and Office Management Masterclass15-17 November 2023.eml,eml,Modern Administration and Office Management Masterclass15-17 November 2023,UNRELATED,,0,0,0,0,22.0,0.1687344913151365,0.7393228813953832
132.79,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Link for LLF Webinar Sessions.eml,eml,Link for LLF Webinar Sessions,UNRELATED,,0,0,0,0,17.0,0.111358574610245,0.746524096013932
132.76,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Training Courses This August (1).eml,eml,Training Courses This August,UNRELATED,,0,0,0,0,15.0,0.1531791907514451,0.684437736034228
132.64,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Procurement, Contract & Supply Chain Management 12-14 July 2023.eml",eml,"Procurement, Contract & Supply Chain Management 12-14 July 2023",UNRELATED,,0,0,0,0,20.0,0.1620879120879121,0.724326171718792
132.61,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Behavioural Based Safety Masterclass.eml,eml,Behavioural Based Safety Masterclass,UNRELATED,,0,0,0,0,16.0,0.112565445026178,0.733558743406227
132.52,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Unlocking Your Administrative Potential Masterclass 25-27 October 2023.eml,eml,Unlocking Your Administrative Potential Masterclass 25-27 October 2023,UNRELATED,,0,0,0,0,24.0,0.18085106382978725,0.7443927402731995
