comparison_score,target_path,target_type,target_subject,verdict,reasons,raw_hash_match,canonical_hash_match,body_hash_match,attachment_match_count,simhash_distance,token_jaccard,semantic_cosine
64.72,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Employee Wellness Training Course (1).eml,eml,Employee Wellness Training Course,UNRELATED,,0,0,0,0,12.0,0.12723214285714285,
64.72,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Employee Wellness Training Course.eml,eml,Employee Wellness Training Course,UNRELATED,,0,0,0,0,12.0,0.12723214285714285,
64.71,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 11 August 2023.eml,eml,Final Edition - 11 August 2023,UNRELATED,,0,0,0,0,8.0,0.08706896551724137,
64.7,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\The Office Professional & Records Management Masterclass.eml,eml,The Office Professional & Records Management Masterclass,UNRELATED,,0,0,0,0,16.0,0.16703786191536749,
64.67,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Reminder_ Key Managerial Skills for New Managers and Supervisors (1).eml,eml,Reminder: Key Managerial Skills for New Managers and Supervisors,UNRELATED,,0,0,0,0,16.0,0.16666666666666666,
64.67,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Women in Mining & Career Expo.eml,eml,Women in Mining & Career Expo,UNRELATED,,0,0,0,0,17.0,0.17672413793103448,
64.66,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\INVITATION TO  OCCUPATIONAL ERGONOMICS RISK ASSESSMENT TRAINING (1).eml,eml,INVITATION TO  OCCUPATIONAL ERGONOMICS RISK ASSESSMENT TRAINING,UNRELATED,,0,0,0,0,13.0,0.13656387665198239,
64.66,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\INVITATION TO  OCCUPATIONAL ERGONOMICS RISK ASSESSMENT TRAINING (2).eml,eml,INVITATION TO  OCCUPATIONAL ERGONOMICS RISK ASSESSMENT TRAINING,UNRELATED,,0,0,0,0,13.0,0.13656387665198239,
64.66,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\INVITATION TO  OCCUPATIONAL ERGONOMICS RISK ASSESSMENT TRAINING.eml,eml,INVITATION TO  OCCUPATIONAL ERGONOMICS RISK ASSESSMENT TRAINING,UNRELATED,,0,0,0,0,13.0,0.13656387665198239,
64.66,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Public Sector Supply Chain Excellence Week Conference (1).eml,eml,Public Sector Supply Chain Excellence Week Conference,UNRELATED,,0,0,0,0,15.0,0.15664845173041894,
64.62,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Annual Leadership Development for Women in Government & SOE’s Conference and Career Expo (1).eml,eml,Annual Leadership Development for Women in Government & SOE’s Conference and Career Expo,UNRELATED,,0,0,0,0,13.0,0.13623188405797101,
64.62,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ OUTSTANDING DOCUMENTS_ APPOINTMENT OF THE CHIEF FINANACIAL OFFICER AT UPHONGOLO LOCAL MUNCIPALITY (10).eml,eml,RE: OUTSTANDING DOCUMENTS: APPOINTMENT OF THE CHIEF FINANACIAL OFFICER AT UPHONGOLO LOCAL MUNCIPALITY,UNRELATED,,0,0,0,0,10.0,0.10619469026548672,
64.61,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\The Outstanding Receptionist & Office Administrator (1).eml,eml,The Outstanding Receptionist & Office Administrator,UNRELATED,,0,0,0,0,15.0,0.15610859728506787,
64.6,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\WOMEN MANAGERS LEADERSHIP RETREAT (2).eml,eml,WOMEN MANAGERS LEADERSHIP RETREAT,UNRELATED,,0,0,0,0,16.0,0.1660377358490566,
64.54,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SPORTS LAW AFRICA CONFERENCE (3).eml,eml,SPORTS LAW AFRICA CONFERENCE,UNRELATED,,0,0,0,0,13.0,0.13544018058690746,
64.49,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ CIRCULAR 8_2023_  SUBMISSION OF MUNICIPAL DATA (3).eml,eml,FW: CIRCULAR 8/2023:  SUBMISSION OF MUNICIPAL DATA,UNRELATED,,0,0,0,0,13.0,0.13494809688581316,
64.48,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\The Office Professional & Records Management Masterclass (1).eml,eml,The Office Professional & Records Management Masterclass,UNRELATED,,0,0,0,0,16.0,0.16481069042316257,
64.44,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\R200 Cash Back Offer Acceptance.eml,eml,R200 Cash Back Offer Acceptance,UNRELATED,,0,0,0,0,12.0,0.12444444444444444,
64.43,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\15th Annual Business Process Management for Government & State-Owned Enterprises.eml,eml,15th Annual Business Process Management for Government & State-Owned Enterprises,UNRELATED,,0,0,0,0,16.0,0.16432865731462926,
64.39,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Key Managerial Skills for New Managers and Supervisors (1).eml,eml,Key Managerial Skills for New Managers and Supervisors,UNRELATED,,0,0,0,0,16.0,0.163855421686747,
64.39,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Key Managerial Skills for New Managers and Supervisors (3).eml,eml,Key Managerial Skills for New Managers and Supervisors,UNRELATED,,0,0,0,0,16.0,0.163855421686747,
64.39,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Reminder_ Key Managerial Skills for New Managers and Supervisors.eml,eml,Reminder: Key Managerial Skills for New Managers and Supervisors,UNRELATED,,0,0,0,0,16.0,0.163855421686747,
64.35,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Government Budgeting And Annual Reporting Course_ 20-24 May 2024.eml,eml,Government Budgeting And Annual Reporting Course: 20-24 May 2024,UNRELATED,,0,0,0,0,13.0,0.13353115727002968,
64.32,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Training Courses This August (1).eml,eml,Training Courses This August,UNRELATED,,0,0,0,0,15.0,0.1531791907514451,
64.31,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Do you have a handle on how much risk your current projects are carrying.eml,eml,Do you have a handle on how much risk your current projects are carrying,UNRELATED,,0,0,0,0,17.0,0.17307692307692307,
64.31,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Enviro Mining (2).eml,eml,Enviro Mining,UNRELATED,,0,0,0,0,15.0,0.15313653136531366,
64.31,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Enviro Mining (7).eml,eml,Enviro Mining,UNRELATED,,0,0,0,0,15.0,0.15313653136531366,
64.31,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Tips, techniques and shortcuts for getting the results you want every time you sit down to write a technical report (1).eml",eml,"Tips, techniques and shortcuts for getting the results you want every time you sit down to write a technical report",UNRELATED,,0,0,0,0,17.0,0.17307692307692307,
64.29,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\One of the many reasons for load-shedding – failure to maintain your equipment comes at a very high price.eml,eml,One of the many reasons for load-shedding – failure to maintain your equipment comes at a very high price,UNRELATED,,0,0,0,0,14.0,0.14285714285714285,
64.26,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Enviro Mining (4).eml,eml,Enviro Mining,UNRELATED,,0,0,0,0,15.0,0.15257352941176472,
64.26,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Latest update on the Two-pot retirement system 💰.eml,eml,Latest update on the Two-pot retirement system 💰,UNRELATED,,0,0,0,0,12.0,0.12259194395796848,
64.23,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 23 January 2024.eml,eml,Final Edition - 23 January 2024,UNRELATED,,0,0,0,0,8.0,0.0823327615780446,
64.23,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 25 March 2024.eml,eml,Final Edition - 25 March 2024,UNRELATED,,0,0,0,0,9.0,0.09233997901364113,
64.22,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\An un-FORE-gettable charity golf day – 19 wet hole sponsors and over R75,000 in prizes in Clarens on 7th October 2023.eml",eml,"An un-FORE-gettable charity golf day – 19 wet hole sponsors and over R75,000 in prizes in Clarens on 7th October 2023",UNRELATED,,0,0,0,0,17.0,0.1721698113207547,
64.22,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Celebrate Women's Day with Southern Sun.eml,eml,Celebrate Women's Day with Southern Sun,UNRELATED,,0,0,0,0,15.0,0.15217391304347827,
64.21,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Effective Inventory Planning & Stock Control (4).eml,eml,Effective Inventory Planning & Stock Control,UNRELATED,,0,0,0,0,17.0,0.1721132897603486,
64.21,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Vitality Health Weight Survey.eml,eml,Vitality Health Weight Survey ,UNRELATED,,0,0,0,0,14.0,0.1421188630490956,
64.19,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\The Office Professional & Records Management Masterclass (2).eml,eml,The Office Professional & Records Management Masterclass,UNRELATED,,0,0,0,0,16.0,0.16186252771618626,
64.13,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Do your Planners have the training they need to be effective.eml,eml,Do your Planners have the training they need to be effective,UNRELATED,,0,0,0,0,17.0,0.1712846347607053,
64.13,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Security Operations Management Forum.eml,eml,Security Operations Management Forum,UNRELATED,,0,0,0,0,13.0,0.13128491620111732,
64.11,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Key Managerial Skills for New Managers and Supervisors.eml,eml,Key Managerial Skills for New Managers and Supervisors,UNRELATED,,0,0,0,0,16.0,0.16105769230769232,
64.1,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Enviro Mining (3).eml,eml,Enviro Mining,UNRELATED,,0,0,0,0,15.0,0.15101289134438306,
64.09,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ REMINDER REPORTING_ ENGAGEMENT ON MPAC; MONITORING OF COUNCIL COMMITTEES; AND COMPLIANCE TO CODE OF CONDUCT FOR COUNCILLORS ( 2ND QUARTER) (1).eml,eml,RE: REMINDER REPORTING: ENGAGEMENT ON MPAC; MONITORING OF COUNCIL COMMITTEES; AND COMPLIANCE TO CODE OF CONDUCT FOR COUNCILLORS ( 2ND QUARTER),UNRELATED,,0,0,0,0,12.0,0.12087912087912088,
64.02,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\I needed to follow-up with you and check if your technical report writing skills are up to par, or do you think they are they holding you back.eml",eml,"I needed to follow-up with you and check if your technical report writing skills are up to par, or do you think they are they holding you back",UNRELATED,,0,0,0,0,18.0,0.1802030456852792,
64.01,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Public Sector Supply Chain Excellence Week Conference.eml,eml,Public Sector Supply Chain Excellence Week Conference,UNRELATED,,0,0,0,0,16.0,0.16013628620102216,
64.0,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Reminder to Register_ The Office Professional & Records Management Masterclass (1).eml,eml,Reminder to Register: The Office Professional & Records Management Masterclass,UNRELATED,,0,0,0,0,17.0,0.17002237136465326,
63.98,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\15th Annual Road Safety Summit  (1).eml,eml,15th Annual Road Safety Summit ,UNRELATED,,0,0,0,0,16.0,0.15975103734439833,
63.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Effective Inventory Planning & Stock Control.eml,eml,Effective Inventory Planning & Stock Control,UNRELATED,,0,0,0,0,17.0,0.16956521739130434,
63.88,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\An intro to MS Project.eml,eml,An intro to MS Project,UNRELATED,,0,0,0,0,16.0,0.15883668903803133,
63.87,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MFC_ 1952XXX0001.eml,eml,MFC: 1952XXX0001,UNRELATED,,0,0,0,0,11.0,0.10874200426439233,
63.85,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\NFMW_ Change in funeral scheme provider.eml,eml,NFMW: Change in funeral scheme provider,UNRELATED,,0,0,0,0,12.0,0.118491921005386,
63.84,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Annual Employee Wellness Conference (5).eml,eml,Annual Employee Wellness Conference,UNRELATED,,0,0,0,0,16.0,0.15843621399176955,
63.84,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Workplace Diversity and Talent Management 15-17 November 2023.eml,eml,Workplace Diversity and Talent Management 15-17 November 2023,UNRELATED,,0,0,0,0,18.0,0.1783783783783784,
63.83,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 23 June 2023.eml,eml,Final Edition - 23 June 2023,UNRELATED,,0,0,0,0,10.0,0.09834368530020704,
63.79,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 26 March 2024.eml,eml,Final Edition - 26 March 2024,UNRELATED,,0,0,0,0,8.0,0.0779467680608365,
63.78,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ Message from Mayor Reception (1).eml,eml,RE: Message from Mayor Reception,UNRELATED,,0,0,0,0,11.0,0.1078167115902965,
63.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Reminder to Register_ The Office Professional & Records Management Masterclass.eml,eml,Reminder to Register: The Office Professional & Records Management Masterclass,UNRELATED,,0,0,0,0,17.0,0.16741071428571427,
63.71,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\An intro to MS Project (1).eml,eml,An intro to MS Project,UNRELATED,,0,0,0,0,16.0,0.1570796460176991,
63.67,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Cost effective training for your business - yes there is such a thing.eml,eml,Cost effective training for your business - yes there is such a thing,UNRELATED,,0,0,0,0,16.0,0.1566579634464752,
63.66,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MS Project tips and tricks for construction projects (1).eml,eml,MS Project tips and tricks for construction projects,UNRELATED,,0,0,0,0,15.0,0.14657210401891252,
63.62,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 27 September 2023.eml,eml,Final Edition - 27 September 2023,UNRELATED,,0,0,0,0,8.0,0.07622203811101906,
63.6,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\How boosting your skills can help pay the bills.eml,eml,How boosting your skills can help pay the bills,UNRELATED,,0,0,0,0,17.0,0.1659919028340081,
63.55,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Senior Secretary development 17-19 May 2023.eml,eml,Senior Secretary development 17-19 May 2023,UNRELATED,,0,0,0,0,20.0,0.19553072625698323,
63.5,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ (2).eml,eml,RE: ,UNRELATED,,0,0,0,0,13.0,0.125,
63.48,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Reminder to Register_ The Office Professional & Records Management Masterclass.eml,eml,Final Reminder to Register: The Office Professional & Records Management Masterclass,UNRELATED,,0,0,0,0,17.0,0.16481069042316257,
63.47,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ JPMT Minutes and the register - 03.03.2023 (1).eml,eml,RE: JPMT Minutes and the register - 03.03.2023,UNRELATED,,0,0,0,0,13.0,0.12469437652811736,
63.47,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ JPMT Minutes and the register - 03.03.2023.eml,eml,RE: JPMT Minutes and the register - 03.03.2023,UNRELATED,,0,0,0,0,13.0,0.12469437652811736,
63.45,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Effective Inventory Planning & Stock Control (3).eml,eml,Effective Inventory Planning & Stock Control,UNRELATED,,0,0,0,0,17.0,0.1645021645021645,
63.45,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\OFFICE CLEANING AND TEA LADY TRAINING.eml,eml,OFFICE CLEANING AND TEA LADY TRAINING,UNRELATED,,0,0,0,0,11.0,0.10454545454545454,
63.42,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 2 February 2024.eml,eml,Final Edition - 2 February 2024,UNRELATED,,0,0,0,0,10.0,0.09415971394517282,
63.42,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 31 August 2023.eml,eml,Final Edition - 31 August 2023,UNRELATED,,0,0,0,0,8.0,0.07416462917685411,
63.4,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\MFC_ 1952XXX0001- Banking details change.eml,eml,MFC: 1952XXX0001- Banking details change,UNRELATED,,0,0,0,0,12.0,0.11397849462365592,
63.35,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\BEST PRACTICE WORKSHOP ON EFFECTIVE  INVENTORY MANAGEMENT.eml,eml,BEST PRACTICE WORKSHOP ON EFFECTIVE  INVENTORY MANAGEMENT,UNRELATED,,0,0,0,0,13.0,0.12354312354312354,
